R_Mean,G_Mean,B_Mean,H_Mean,S_hsl_Mean,S_hsv_Mean,L_Mean,V_Mean,Lab_L_Mean,Lab_a_Mean,Lab_b_Mean,Red_Energy,Green_Energy,Blue_Energy,Gray_Energy,Hue_Energy,Sat_hsl_Energy,Sat_hsv_Energy,Light_Energy,Value_Energy,Red_Entropy,Green_Entropy,Blue_Entropy,Gray_Entropy ,Hue_Entropy,S_hsl_Entropy,S_hsv_Entropy,Light_Entropy,Value_Entropy,Red_Contrast,Green_Contrast,Blue_Contrast,Gray_Contrast,Hue_Contrast,S_hsl_Contrast,S_hsv_Contrast,Light_Contrast,Value_Contrast,Red_Homogeneity,Green_Homogeneity,Blue_Homogeneity,Gray_Homogeneity,Hue_Homogeneity,S_hsl_Homogeneity,S_hsv_Homogeneity,Light_Homogeneity,Value_Homogeneity,Red_Inverse,Green_Inverse,Blue_Inverse,Gray_Inverse,Hue_Inverse,S_hsl_Inverse,S_hsv_Inverse,Light_Inverse,Value_Inverse,Red_Correlation,Green_Correlation,Blue_Correlation,Gray_Correlation,Hue_Correlation,S_hsl_Correlation,S_hsv_Correlation,Light_Correlation,Value_Correlation,Red_SumMean,Green_SumMean,Blue_SumMean,Gray_SumMean,Hue_SumMean,S_hsl_SumMean,S_hsv_SumMean,Light_SumMean,Value_SumMean,Red_Variance,Green_Variance,Blue_Variance,Gray_Variance,Hue_Variance,S_hsl_Variance,S_hsv_Variance,Light_Variance,Value_Variance,Red_Cluster,Green_Cluster,Blue_Cluster,Gray_Cluster,Hue_Clustere,S_hsl_Cluster,S_hsv_Cluster,Light_Cluster,Value_Cluster,Red_MaxProb,Green_MaxProb,Blue_MaxProb,Gray_MaxProb,Hue_MaxProb,S_hsl_MaxProb,S_hsv_MaxProb,Light_MaxProb,Value_MaxProb,Purity
179,72,59,26.68758419,0.494458485,0.547510103,0.466557666,0.701028532,51.14096719,31.85185264,34.20852549,0.000274012,0.000300278,0.00033211,0.000300426,0.00341395,0.000590109,0.000419851,0.000332552,0.000389087,3.995459973,3.923713237,3.848616648,3.92615899,2.811951175,3.52182879,3.703568104,3.884510116,3.780159101,469.1891401,410.4923053,355.4822093,410.0584186,492.9231115,182.8404236,241.1961322,392.0005975,462.6833086,0.153572292,0.156759089,0.161123225,0.15849907,0.27900318,0.199266567,0.169438203,0.160172657,0.156023537,0.087228917,0.089296916,0.093114897,0.091278817,0.2280868,0.128783359,0.099074518,0.091280464,0.08492454,76259663.47,48339652.34,30065732.29,42879449.32,870759.3605,19242190.01,24686686.61,32737621.35,44161248.67,134.6778081,118.5012631,97.2803796,120.5239603,30.06879621,48.57083609,70.15820432,115.5537512,134.4348454,1397.112121,1134.095084,882.3670863,1022.398579,398.021302,927.3285241,939.924994,940.7271135,1382.110331,5119.259344,4125.888032,3173.986136,3679.535899,1099.162097,3526.473673,3518.503844,3370.907856,5065.758014,0.011688118,0.011696139,0.011702385,0.011781207,0.01206174,0.011771536,0.01171097,0.012106626,0.011748799,L
187,63,52,23.45134437,0.555734215,0.602945164,0.469082957,0.735601884,51.23393246,37.68769802,38.19755954,0.000315943,0.000341724,0.000372124,0.00034319,0.003649766,0.000640962,0.000467477,0.00037276,0.000429113,3.995199531,3.922912077,3.848453209,3.925445479,2.783801157,3.512754533,3.699378834,3.884806781,3.780462734,487.9283359,424.015307,365.3454903,423.9565849,465.179525,182.7973478,247.1307945,405.7332093,481.8380185,0.154435191,0.157081299,0.162191829,0.15892826,0.284381631,0.201426667,0.171117122,0.161094903,0.156895044,0.086671465,0.087271036,0.093931008,0.090599032,0.231122868,0.129329344,0.099578266,0.091300466,0.084127677,79733393.21,50749463.7,31795722.38,43869863.05,864021.571,20185975.32,26036376.01,33343750.49,46149556.26,134.2898477,117.6460303,96.49053581,119.8198636,29.94754821,49.06938287,70.89832574,114.9465283,134.0400503,1439.091957,1168.717096,910.8946961,1037.91081,387.468857,986.6677985,998.832429,955.2672626,1424.415261,5268.439493,4250.853079,3278.233294,3727.686654,1084.695903,3763.873846,3748.198922,3415.335841,5215.823026,0.013469484,0.013476272,0.013475847,0.013601666,0.013911232,0.013574391,0.013497421,0.013844923,0.013541312,L
180,71,58,26.06081605,0.505385037,0.558228696,0.466337495,0.706231778,51.0980486,32.78428164,34.91529008,0.000277055,0.000302123,0.000333476,0.00030298,0.003506876,0.000605143,0.000431808,0.000334147,0.000391803,3.987683724,3.91757689,3.842793621,3.918936518,2.800370095,3.512376977,3.695841601,3.877965733,3.771887747,434.4206974,383.5356433,334.7015235,382.762097,471.1378044,170.8545509,232.9709832,366.5853284,429.9926535,0.155342444,0.1580725,0.162384157,0.159796772,0.28204156,0.199587278,0.170299228,0.16148345,0.157695062,0.088233539,0.089966748,0.09386471,0.09189505,0.231215026,0.129089017,0.099557648,0.092652598,0.085117733,80938198.29,51308148.47,31966210.36,45695867.85,925834.7185,18472822.91,23782078.69,34985090.66,46642916.46,134.5250306,118.12134,96.71902625,120.1977728,30.03884524,49.21281873,71.15344752,115.1830949,134.2964204,1419.431283,1152.483908,896.9782037,1040.946343,398.4242767,913.6677168,928.8163157,959.7732586,1403.817632,5243.304433,4226.399989,3253.211291,3781.023275,1122.559302,3483.816316,3482.29428,3472.507706,5185.277876,0.011799545,0.011807794,0.011810778,0.011891047,0.012203683,0.011882156,0.011823625,0.012218153,0.011863937,L
184,68,56,24.68122341,0.528303878,0.578403385,0.46974869,0.722066125,51.37964715,35.06102065,36.43699858,0.000287975,0.000313517,0.000342346,0.000313685,0.003583063,0.000622485,0.000446736,0.000344041,0.000400195,3.99584128,3.925314168,3.853723735,3.92779187,2.78856139,3.509832783,3.6930221,3.887611866,3.782095147,472.4306973,414.1470395,359.9935937,414.3599371,456.5220294,180.1472744,241.7607175,396.5282061,466.6223839,0.152004231,0.155633842,0.159498144,0.156930594,0.282514115,0.199063518,0.169285433,0.158478103,0.154501534,0.085157422,0.087669994,0.090015669,0.089470335,0.230612553,0.127879412,0.098371393,0.090205543,0.082352444,74161243.02,47756566.8,30136922.87,41852542.12,864925.1557,18140754.51,23217565.28,31908638.59,43318765.1,135.3833133,118.8121666,97.46561083,120.9383413,29.75286641,49.01393886,70.85422778,115.9897169,135.1503198,1384.853665,1133.805335,886.5289522,1013.452649,383.3645676,922.1478512,935.7516251,933.3266702,1369.289706,5066.983962,4121.074301,3186.122215,3639.450657,1076.936241,3508.44413,3501.245783,3336.778475,5010.536439,0.012307362,0.012320466,0.012328542,0.012406298,0.012768413,0.012403625,0.012338868,0.012716037,0.012374,L
180,70,57,25.99571204,0.506250051,0.559944029,0.464542455,0.705369333,50.89956408,33.01965424,35.004357,0.000283174,0.000309981,0.000342753,0.000310219,0.003471008,0.000607846,0.000429902,0.000340943,0.000400122,3.982368302,3.907502819,3.829395696,3.910035587,2.806626111,3.505488399,3.699695419,3.868019379,3.764621359,442.4580497,385.1334362,330.2053725,384.0852013,482.4672348,173.9398896,239.8932746,366.1053649,436.9209469,0.153679012,0.157144632,0.162048203,0.158882198,0.278900798,0.20026429,0.17047995,0.160858404,0.156095744,0.085708086,0.089265177,0.093188138,0.090581698,0.226728312,0.129452709,0.099394341,0.091258014,0.083154917,74429293.1,46714470.74,28921218.96,41306405.16,935165.0937,18196342.55,24560446.74,31489345.34,43051168.92,133.6140407,117.2207346,96.02613863,119.3205783,30.048875,48.61302356,71.0189141,114.3964846,133.3769137,1373.349364,1104.350872,853.4422706,991.8008999,405.893797,907.2673468,941.3602323,911.354718,1357.880307,5050.939405,4032.270051,3083.56371,3583.118398,1141.107953,3455.129497,3525.547655,3279.313507,4994.60028,0.012009903,0.012014081,0.01202315,0.01211056,0.012387004,0.012103966,0.012040956,0.012390791,0.012073089,L
177,73,60,26.97643244,0.485328463,0.54023846,0.464096754,0.694344952,50.8633469,31.24277101,33.60779262,0.000270412,0.000298014,0.000328624,0.00029773,0.003154124,0.00060643,0.000411216,0.000328037,0.000390103,3.979724846,3.905157873,3.8332313,3.908269482,2.838830643,3.495589127,3.701534285,3.868047604,3.761972562,434.8145474,382.8961843,333.8128845,381.3957018,480.5790983,170.6487767,234.2006109,365.1949533,430.2422761,0.153655169,0.156451266,0.161933174,0.158413657,0.274059166,0.200924884,0.168919528,0.160432934,0.155994288,0.087843645,0.088668968,0.093485094,0.091310596,0.221759604,0.13118353,0.098593153,0.092583364,0.083804294,71142300.79,44430199.47,28760782.31,39733347.55,1044510.46,17396042.66,24248748.15,30870563.36,41337045.99,133.4813776,117.4637568,96.77999796,119.5055116,30.10843793,47.49492842,69.58541562,114.6948451,133.2561695,1344.518715,1079.537601,854.6643066,975.8168318,414.5371871,885.7583637,926.5921702,904.4335757,1328.712417,4943.260314,3935.25422,3084.844342,3521.871626,1177.56965,3372.384678,3472.16807,3252.53935,4884.607392,0.011332013,0.01133719,0.011350538,0.011427777,0.01168071,0.011421162,0.011355977,0.011714501,0.011395861,L
175,73,60,27.9339662,0.473549852,0.529652558,0.460842631,0.685199662,50.53965059,30.2716444,32.83487625,0.000267573,0.000295765,0.000328433,0.00029639,0.002958661,0.000602431,0.000407205,0.000329457,0.00039287,3.96992264,3.89456636,3.821408073,3.897438398,2.872339632,3.489398993,3.701742014,3.855409451,3.747650246,406.7753555,357.5698663,313.14713,355.3337255,535.9312115,168.4522953,238.9508925,340.7419934,402.3356079,0.155094567,0.157901886,0.163231879,0.160192882,0.267605328,0.200335066,0.16835062,0.162313722,0.157701662,0.089019554,0.089946094,0.094432537,0.092550193,0.213653132,0.130243218,0.098057779,0.093769645,0.085847318,73750496.31,45248126.38,28570051.64,40698518.42,1142846.841,16753324.52,23976891.05,31456432.7,42217952.77,132.058336,116.4544693,96.09585393,118.4087385,30.58655083,46.54755748,68.73495917,113.6575056,131.8565892,1351.484364,1074.468894,842.0165736,974.9856928,451.600735,857.914181,920.5134546,902.9791831,1333.649755,4999.162099,3940.30571,3054.919164,3544.609046,1270.471728,3263.204429,3443.102926,3271.174739,4932.263413,0.011134515,0.011142791,0.011157439,0.011265202,0.011463707,0.011221031,0.01115955,0.011576673,0.011198565,L
181,70,58,25.82130046,0.505835623,0.557316918,0.468325235,0.709632858,51.23612859,33.26775162,34.95751745,0.000281506,0.000308119,0.000335896,0.000308195,0.003338821,0.000615585,0.000423443,0.000339096,0.000394614,3.99701903,3.923889477,3.854216767,3.926954239,2.818762919,3.503941658,3.703871659,3.887814213,3.782899189,500.7383858,436.9208995,379.2417857,435.0346961,489.621935,192.7651678,253.1671548,416.8702681,495.3052471,0.149842795,0.153394412,0.157437982,0.154934094,0.275701576,0.199418634,0.168014633,0.156707255,0.152035785,0.083168272,0.086218561,0.090112687,0.088484161,0.222825459,0.128592623,0.097106196,0.08882901,0.0796732,67495617.51,42908158.69,27766237.11,37560580.5,920782.1259,18058043.14,24672812.03,28937065.59,39655325.56,134.6458888,118.5045106,97.92844089,120.5793572,29.9514133,47.2560389,68.83750154,115.8527557,134.4149366,1339.556439,1086.871106,858.3264614,969.9452952,404.1062166,927.217818,951.7747554,895.3712554,1323.928497,4857.48737,3910.563524,3054.06406,3444.746485,1126.802931,3516.106104,3553.931867,3164.614754,4800.408741,0.012023727,0.01202931,0.012034118,0.012126573,0.012403623,0.012122526,0.012053015,0.0125,0.012087463,L
176,74,61,28.49655516,0.476134816,0.531007737,0.464179267,0.690166545,50.92847254,30.4300033,33.09692107,0.00026792,0.000296868,0.000327666,0.000295146,0.003042147,0.000610479,0.000414901,0.000326223,0.000386279,3.983444317,3.905717299,3.833633261,3.910278229,2.860746894,3.490402324,3.694687281,3.870321771,3.765103299,448.2776883,390.7389904,339.5444471,390.4000114,559.2024134,171.0992634,238.7571957,374.1412582,441.9303629,0.152809172,0.155856828,0.160468738,0.157747211,0.270008581,0.200589903,0.169198894,0.159839978,0.1549528,0.086099693,0.089332874,0.092832294,0.090760892,0.215541852,0.131321725,0.098831227,0.092003645,0.082473414,70292656.38,43165237.95,27465875.03,38681900.31,1218272.355,16699817.03,23273255.13,29969529.78,40756706.35,133.3134257,117.9422838,97.25904769,119.7933847,31.30163498,46.47686771,68.28002109,114.8740685,133.1177623,1336.433184,1064.138944,835.8828204,961.9380777,478.4220467,867.3356622,912.1212757,889.7530726,1316.985501,4897.455047,3865.816785,3003.986835,3457.352299,1354.485773,3298.243385,3409.727907,3184.871032,4826.011642,0.011311184,0.011307456,0.01131714,0.011363744,0.01165379,0.011392918,0.011330149,0.011722831,0.011369321,L
182,69,57,25.50185776,0.513666833,0.565596077,0.467164045,0.712312448,51.1227694,33.88771113,35.48960856,0.000284783,0.000310517,0.000338901,0.000310943,0.003341857,0.000628762,0.000434055,0.000340074,0.000399373,3.987164996,3.914069321,3.843133659,3.917062712,2.811430781,3.493277871,3.694331632,3.876894366,3.77176618,463.3093803,403.7380631,350.5067078,404.4548758,479.1153786,176.8378079,238.4781277,387.3016875,457.6889687,0.151785292,0.154563712,0.160088207,0.156442488,0.276753056,0.199801214,0.169195009,0.158047117,0.154012605,0.084387845,0.086175916,0.092293147,0.089066076,0.223523227,0.129760097,0.099038678,0.089217106,0.081559392,70007607.82,44880491.67,29145856.76,39364485.54,926457.8942,17148028.71,23682946.81,30371455.63,40988829.78,134.1613016,117.9538148,97.11310995,120.0462519,30.01579607,47.77118842,69.85807394,115.2032081,133.9226525,1347.26555,1093.241219,863.819243,977.7518918,400.2023165,898.2883356,932.6711868,904.6375041,1331.265904,4925.75282,3969.226812,3104.770264,3506.552692,1121.693887,3416.315535,3492.20662,3231.248329,4867.374646,0.012087373,0.01208981,0.012100666,0.012191556,0.01247458,0.012179724,0.012112765,0.012465062,0.012150028,L
180,69,57,25.69561993,0.507476243,0.559808118,0.465215802,0.707447236,50.91026183,33.48098293,35.07293391,0.000287568,0.000315653,0.000346461,0.00031463,0.003190684,0.000642269,0.00043795,0.000348173,0.00040741,3.978562772,3.901504101,3.827007729,3.905684158,2.826148132,3.478756603,3.684144836,3.864755828,3.760538545,448.2312657,389.5327921,336.1559465,389.501901,484.6813814,168.8715415,235.8734383,372.3071522,442.873976,0.152422492,0.156410258,0.160958619,0.157792437,0.274129355,0.2017061,0.170093338,0.159320941,0.154622608,0.08521861,0.088126988,0.092301103,0.089472744,0.218877268,0.131012394,0.099156618,0.089671911,0.081867502,68222896.44,42833765.89,27560659.57,37720037.11,909849.2294,16842538.9,23253395.02,29137048.41,39806532.97,133.1851076,117.1860211,96.7482152,119.2412536,29.92856089,46.89496117,68.97757832,114.5278325,132.9317338,1329.054657,1066.078981,838.7591685,953.3443024,396.257636,894.96277,923.8504591,882.9226573,1314.404731,4867.987362,3874.783131,3018.880728,3423.875309,1100.349163,3410.979539,3459.528398,3159.383477,4814.744946,0.012077063,0.012086442,0.012091447,0.012155766,0.012444504,0.012173272,0.012103253,0.012545423,0.01214056,L
182,70,58,26.0088892,0.508885012,0.559113687,0.470171871,0.712980258,51.43431997,33.48295015,35.1654449,0.000278787,0.000305887,0.000333708,0.000305408,0.003200917,0.00061457,0.000434051,0.000336799,0.000392846,4.002984555,3.9282596,3.858814505,3.932551237,2.832860145,3.507958868,3.694176178,3.893305022,3.787893361,500.4909686,440.4299711,382.1678874,440.791132,503.2458133,184.1771882,241.1126374,421.9061629,494.095,0.150661267,0.153952836,0.157886633,0.155320214,0.27549042,0.199501583,0.169121047,0.15687222,0.1530421,0.084389852,0.086407815,0.090144062,0.087852265,0.221378919,0.129932745,0.099001692,0.088391419,0.082119555,71318631.46,44789321.82,28741332.18,39509079.2,1005705.966,18119971.92,23624544.47,30399275.1,41487738.09,135.3063395,119.3558079,98.61962914,121.368927,30.33290131,47.31957869,68.48552089,116.5557035,135.0841579,1364.79108,1106.970106,873.0577418,993.0120013,420.5091375,920.0119285,937.2192477,917.0688943,1347.782961,4958.67335,3987.450452,3110.06308,3531.256873,1178.790737,3495.870526,3507.764353,3246.369414,4897.036846,0.011964681,0.011976008,0.011980132,0.012059879,0.012365334,0.012059196,0.011992999,0.012467655,0.012025407,L
176,75,62,27.55270885,0.474741874,0.529117662,0.466195473,0.691004512,51.10050351,30.26420076,32.91005318,0.000262163,0.000288612,0.000317025,0.000287874,0.003214017,0.000600409,0.000414005,0.000315836,0.000375755,4.000504113,3.926068056,3.853804994,3.929858614,2.835120135,3.504331927,3.695831978,3.890795356,3.784725625,473.1985682,417.6904639,363.0237655,416.7439352,494.4322509,176.5850557,239.3948937,398.5500435,467.5777544,0.150546642,0.154032026,0.157638298,0.155752263,0.274054862,0.199677458,0.169170882,0.157392341,0.153000152,0.084653091,0.087305068,0.090052535,0.089234007,0.220803925,0.129750769,0.099376459,0.090089391,0.081552995,71908131.86,45137975.33,29056837.3,40451350.93,982628.5065,17290853.47,22979611.75,31430487.78,41883649.12,134.4565578,118.6013916,97.96200099,120.6112303,30.12042284,47.1925446,68.64656043,115.7897558,134.2295651,1359.830459,1098.307931,866.27448,994.802906,413.7760426,885.5596022,906.9852663,920.7796932,1343.53212,4966.123269,3975.541259,3102.074154,3562.467689,1160.67192,3365.653353,3388.546171,3284.568729,4906.550724,0.011227989,0.011234509,0.011237331,0.011305061,0.011593763,0.011322617,0.011257059,0.011591679,0.01128869,L
179,72,59,26.55029527,0.493974484,0.547379018,0.466693137,0.70153876,51.14692956,31.98378702,34.2307341,0.000276784,0.000303858,0.000332566,0.000303327,0.00332909,0.000625446,0.000429084,0.00033409,0.000393377,3.987976385,3.914443265,3.842818744,3.91793471,2.809864294,3.49216544,3.686831654,3.87788273,3.773327779,472.8019667,408.1937084,354.0183132,407.2443406,473.8880158,189.7851817,243.9069986,390.7902948,466.9359371,0.151895076,0.15506731,0.159284013,0.156564073,0.278214293,0.200350284,0.169434951,0.158022514,0.154141521,0.085426678,0.087327161,0.091617828,0.088966461,0.225761979,0.129868437,0.098521952,0.089251865,0.082405559,67906861.38,43635143.27,28208712.07,38501432.25,848795.8755,16944490.03,22569405.28,29718800.37,39958154.6,134.4647275,118.5097987,97.54542955,120.5176568,30.0301162,47.59555503,69.4428503,115.5580891,134.2016059,1335.379957,1086.746834,856.5386303,973.5629995,383.9269306,896.2215057,909.5421052,899.6922517,1321.244148,4868.717861,3938.793628,3072.136208,3487.007657,1061.819706,3395.100841,3394.261422,3207.978712,4818.040654,0.011671917,0.011677227,0.011680667,0.011759198,0.012034367,0.011761836,0.011698131,0.012082375,0.011732095,L
181,69,56,25.59638388,0.514657157,0.567065947,0.466217833,0.711582235,51.07347229,33.81560226,35.59566581,0.00028482,0.000311475,0.000340974,0.000311102,0.003398245,0.000628061,0.000434111,0.000344016,0.00040244,3.990739334,3.916579988,3.844918221,3.920771274,2.799298227,3.495636563,3.694631833,3.879934124,3.77344282,469.8405633,411.2385734,357.7944196,412.1914028,458.1666969,173.2276399,240.1173877,395.0249714,464.8254927,0.151163461,0.154397328,0.15912631,0.156123111,0.278517083,0.199763494,0.169114949,0.158166079,0.153502849,0.083716412,0.08746502,0.091090946,0.088827161,0.225767259,0.128788292,0.098379927,0.089461082,0.080959687,68957352.26,43767629.08,28205226.16,38406720.19,886430.972,17576450.45,23564090.55,29517447.63,40143041.72,133.9131963,117.7915246,96.55703894,119.7948418,30.18534345,48.26535959,70.54794395,114.7968702,133.6629227,1342.672436,1086.57854,857.1849442,971.3935223,384.0934692,910.6323732,928.614526,898.5768693,1328.557129,4900.849179,3935.075588,3070.945357,3473.382687,1078.20718,3469.301853,3474.340716,3199.282506,4849.403024,0.01211624,0.012113096,0.012122302,0.012198431,0.012487976,0.012207743,0.01213758,0.012572294,0.012179288,L
177,71,58,27.2573205,0.488143694,0.543602648,0.460924097,0.69276335,50.56574879,31.51785259,33.85132797,0.000278337,0.000307321,0.000339589,0.000307415,0.003067456,0.000630229,0.000420407,0.000338795,0.000404252,3.963836632,3.886878109,3.811753614,3.890354404,2.843571856,3.477539958,3.6903213,3.849703308,3.742787283,404.5768308,353.5992164,306.8126935,352.7227776,501.0171306,159.8928595,228.9655108,337.4934765,399.937871,0.155781794,0.159114888,0.164675307,0.161191523,0.27231805,0.203027886,0.170324636,0.163217492,0.158260192,0.088627193,0.091462695,0.096691647,0.093785775,0.21883917,0.132829933,0.100118828,0.095058237,0.085387588,68672225.21,42913159.3,27451311.64,38187921.14,1059929.7,16736455.93,23533925.17,29670057.64,39932444.64,131.8213706,116.297529,95.60720607,118.1936999,30.64089597,46.91361211,69.43288024,113.2929659,131.5891981,1321.183375,1054.639732,824.8987797,950.2779613,424.7969903,876.1032314,914.295392,878.8223227,1306.040888,4880.156668,3864.959713,2992.782425,3448.389068,1198.170831,3344.520066,3428.216057,3177.795814,4824.22568,0.011442155,0.011444264,0.011454535,0.011541034,0.011778476,0.011529927,0.01146199,0.011820508,0.011505481,L
181,69,56,26.2784971,0.510555637,0.563524155,0.464808817,0.708633467,50.94459655,33.57182844,35.39459144,0.00030176,0.000330517,0.000361428,0.000329367,0.003317492,0.000660299,0.000449788,0.00036096,0.000420563,3.976126704,3.897702197,3.823485977,3.903634732,2.809117316,3.477551408,3.683150846,3.86253813,3.760247295,469.0262453,401.5190689,342.8974094,403.6959135,487.7281932,176.7279068,238.6975462,385.287955,462.7568066,0.15218534,0.155915061,0.160958504,0.157731361,0.276900197,0.201783735,0.169797918,0.159549805,0.154520722,0.084971536,0.08822028,0.091563936,0.090059267,0.22332294,0.130063916,0.098434959,0.090943478,0.08203832,64169476.47,40516392.44,26220186.32,35203243.5,980945.6628,16902357.97,23228862.28,27223328.79,37953732.89,133.1761159,117.3703474,96.33680906,119.3108106,30.7568876,47.30336699,69.76041586,114.3362478,132.9552475,1313.189319,1053.02652,826.0134058,934.1598751,412.8098855,913.3030636,932.5374811,863.0041042,1297.395769,4783.731029,3810.587013,2961.156214,3332.943587,1163.511349,3476.484348,3491.452378,3066.728462,4726.82627,0.012564304,0.012571323,0.012582812,0.01265774,0.012943933,0.012671845,0.012597094,0.012945221,0.012629957,L
